time,seconds_elapsed,z,y,x
1762760753509426400,1468.1334265136718,0.011447276687622,0.010404087777622,-0.005762472516857
1762760773604628500,1488.2286284179688,0.0156868139535188,-0.0024774594968184,-0.0180821846574544
1762760783652233000,1498.2762329101563,0.0048088615864515,-0.0058458764839917,0.0079261533567681
1762760793699861800,1508.3238618164062,0.0070657006025314,-0.0048242052860558,0.0076694751819595
1762760813795095300,1528.4190952148438,0.0140320324838161,-0.0052393619582056,-0.0082555679742246
1762760833890295300,1548.514295410156,0.0044558103650808,0.0022941753517836,0.0107102676499634
1762760853985486300,1568.609486328125,0.0163613522142171,0.0130236591588705,-0.0143363126600161
1762760874080742100,1588.7047421875,0.0084802435755729,0.0047732422837987,-0.0034869653329253
1762760894175971000,1608.7999711914065,0.0102934304773807,-0.0010631722521036,0.009199753489159
1762760914271173000,1628.895173095703,0.0187999775379896,0.0125197282247245,-0.0031810777215287
1762760934366358000,1648.9903579101565,0.0128583125293254,0.0069025459300726,0.0037198242407292
1762760954461534000,1669.085533935547,0.0066062663972377,0.0111657197998836,0.0101360844912007
1762760974556704500,1689.1807045898438,0.0061485857576131,0.032146256247349,0.0253346400037407
1762760994651878400,1709.275878417969,0.0178659115582704,-0.0058912499956786,0.0155612148124724
1762761014747052800,1729.371052734375,0.0143488433480262,-0.0080971990747377,0.0064072001611813
1762761034842248000,1749.466248046875,0.0206271929651498,0.0011154504286125,-0.0119276440830901
1762761054937489200,1769.5614892578126,0.0200491008162498,-0.0067317924730479,-0.0029724399395287
1762761075032699100,1789.65669921875,0.032223522734642,0.017372246289812,-0.009458988947235
1762761095127908000,1809.751908203125,0.0055149640291929,0.0067905003903433,-0.0059697585919871
1762761115223131400,1829.847131347656,0.0132803373336791,-0.0031304435128346,-0.0071988619955256
1762761135318329900,1849.9423298339843,0.0142114807039499,0.0042325960684567,-0.0032117651207372
1762761155413511200,1870.037511230469,0.0428442854702472,0.0061479281704872,-0.013142682428658
1762761175508678100,1890.1326782226563,0.0185685068696737,0.0032584172740578,-0.0005489391196519
1762761195603838700,1910.2278386230469,0.0203033678382635,0.0002306669507175,-0.0018608254358172
1762761215699000000,1930.323,0.0148842653989791,-0.0008667728971689,0.0001662599449977
1762761235794162400,1950.4181623535155,0.0145364748746156,-0.0036981238655745,-0.0001362666655331
1762761255889320700,1970.5133208007812,0.0245516729325056,0.0040794148007407,-0.0198471485033631
1762761275984474000,1990.6084741210936,0.0003963058412075,0.0029471593677997,0.0028458544177934
1762761296079621400,2010.7036213378904,0.0197235221236944,-0.0017349340338259,-0.0042228418594226
1762761316174885400,2030.798885498047,0.0200754043012857,0.0053476811708882,-0.0068553457874804
1762761336270167300,2050.894167236328,0.0106646018773317,-0.0051144569369032,-0.0019070391977205
1762761356365419500,2070.989419433594,0.00934358240664,-0.0043059535656124,-0.0031452392231673
1762761376460627700,2091.084627685547,0.0126806178748607,0.0007953516287729,-0.0008050693051889
1762761386508221700,2101.1322216796875,-0.0066407531887292,-0.0042871757999062,0.0258372922962531
1762761391532020700,2106.1560207519533,-0.0861526813209056,0.016330116825737,0.0320353797513991
1762761396555829200,2111.179829345703,0.0145241999149322,0.0178975122729316,0.017451613402646
1762761406603497700,2121.2274978027344,0.0388736282736063,-0.0305375058764591,-0.0282459974057972
1762761411629219600,2126.253219482422,0.0087473700791597,-0.0303612359941005,0.0663613546580076
1762761416653729800,2131.277729736328,0.6364367858409882,0.0209796596646308,-0.0846259832102805
1762761421678299600,2136.302299560547,0.1074269400179386,0.056571197527647,-0.1228910511314868
1762761426702274600,2141.326274658203,-1.1442460227251052,-0.397420670581609,-0.4191474953517317
1762761431726322400,2146.3503225097656,0.7469155146449804,-0.5175730905294418,0.8087555924862623
1762761436750423000,2151.374423095703,0.0075000003665685,0.0013726035274565,-0.0084375734776258
1762761456846699000,2171.470698974609,-0.0123731593608856,0.0050967203508131,-0.0038526385738514
1762761476942721000,2191.566720947266,0.0092243399411439,0.0146333411115221,-0.0005436784226447
1762761497038724900,2211.6627248535156,0.0157195471793413,-0.0039350196276791,-0.0050194903961382
1762761517134670600,2231.758670654297,0.020632453662157,-0.0032441512866877,0.0061286937470547
1762761527182606300,2241.8066064453124,0.0267898072481155,-0.0358116651534102,-0.0652014440331608
1762761532207831000,2246.8318310546874,0.266430922538042,0.3899199395626783,-0.0355382002405822
1762761537231840800,2251.855840820313,-0.0202151050329208,-0.0638116701751947,0.0951630862504243
1762761542255907800,2256.8799079589844,0.0086538465768098,-0.0915574629738926,-0.0687830288469791
1762761547287564300,2261.9115642089846,-0.1552303092002868,0.0034957331612706,0.0141326981130056
1762761552311703800,2266.9357038574217,-0.2285170792073011,0.0116138654261827,0.1678322175494395
1762761560096675300,2274.7206752929687,0.119649292731285,-0.1114084108695387,-0.1159219610375352
1762761565122258000,2279.7462578125,-0.0390244349211454,-0.1323266957357525,-0.3208176156334579
1762761570146699000,2284.7706989746093,-0.3256903362363577,0.0548088640302419,0.2798579748660326
1762761575171249000,2289.795248779297,-0.1721948880046606,-0.0484518962189555,0.0020832908137701
1762761580195885000,2294.8198850097656,0.0014028525352478,-0.0143836224004626,-0.0854471451337449
1762761585220535800,2299.844535888672,-0.0238911631971597,0.0518392005696892,0.0699728231534361
1762761590245170200,2304.8691701660155,-0.1009627124398946,-0.0203705878555774,-0.034093298661895
1762761595271016700,2309.8950166015625,0.8838707469642162,-0.0793377406090497,-0.1452385285506024
1762761600295566000,2314.9195661621093,0.0380453607559204,0.5036757903411984,0.7737592440374195
1762761605320118800,2319.9441188964843,0.0836544347643852,-0.0263818109691143,0.0845986568119376
1762761610344711400,2324.9687114257813,0.1843319005221128,-0.0537894578546285,0.0304179711500182
1762761615369329400,2329.993329345703,0.2787292630970477,-0.2956573092833161,0.0078534169141203
1762761620393992200,2335.0179921875,0.6086573830336331,-0.1132175061181187,-0.2854271167678758
1762761625418681600,2340.042681640625,-0.1144523086100816,-0.0509317303359508,-0.041690631056251
1762761630443364600,2345.0673645019533,0.0186100079238414,-0.0954290437102317,-0.0694436481801793
1762761635468051200,2350.092051269531,-0.2208925756782293,-0.183725459061563,0.1279767568979412
1762761640492733200,2355.116733154297,-0.0640869799852371,-0.2911775335207581,0.1341504770968109
1762761645517375000,2360.141375,-0.4663736491680145,0.4301175099164247,0.1243115854538977
1762761650541980200,2365.1659802246095,-0.1201098959803581,0.0624818828761577,-0.0054946518935263
1762761655567188700,2370.191188720703,0.1470750597953796,-0.026570611539483,0.0068783613368868
1762761660591758600,2375.2157585449218,-0.0142564888894557,-0.2416640359522774,-0.3279761456185951
1762761680690189000,2395.3141889648437,-0.0052519291788339,0.01754486291036,-0.0032936712505295
1762761685714725600,2400.3387255859375,0.7699936078935861,-0.1163508722404018,-0.0113073019613511
1762761690743620600,2405.367620605469,-0.3662397887676954,-0.222577167764306,0.585359399956651
1762761695768121900,2410.3921218261717,0.0172521635740995,0.1579874989539385,-0.1320744745403528
1762761700792641500,2415.4166416015623,0.1691957061886787,-0.5390925561591983,0.0002303746897727
1762761705817188900,2420.4411889648436,-0.7462818929165601,0.001063975969702,-0.3187107064820826
1762761710841748200,2425.4657482910156,-0.4579734850913285,-0.3686564945206046,-0.6902811887532472
1762761715866294800,2430.4902946777343,0.1547889951735734,-0.0589078237816691,-0.0268518761662766
1762761720893353000,2435.5173530273437,-0.1747182690024376,0.0526741900891065,0.2942199699565768
1762761725917892900,2440.5418928222657,-0.001262567281723,-0.058779228965938,0.2096310673536732
1762761730942465300,2445.5664653320314,-0.1366378369331359,0.2830275448128581,0.2855583053994923
1762761735967073800,2450.591073730469,0.0164145437061786,0.0314385098367929,0.0138348659439012
1762761740992978400,2455.616978515625,0.0871323400080203,0.0396598102152347,-0.0223036748100072
1762761746017631200,2460.641631347656,0.035891982114315,-0.0367117740646004,-0.0068462856981903
1762761751042289400,2465.6662893066405,0.0922089126199483,0.0230284088879823,-0.1315875860725529
1762761756072041500,2470.696041503906,0.0014741642057895,-0.0896919613629579,0.1970920133739709
1762761761105638700,2475.729638671875,-0.0815220989108085,-0.0662158087074756,0.3786640937939286
1762761766130446600,2480.754446533203,0.1851566609084606,-0.0356315776124596,-0.1575918872324749
1762761771157745200,2485.7817451171877,-0.0929354733288288,0.0979860347166657,0.082398909144802
1762761776182494700,2490.8064946289064,-0.196271344640851,0.1063660327881574,0.1948368548583239
1762761781210973000,2495.8349729003908,0.0064648120999336,-0.0358133639201521,-0.0251797417029738
1762761786238167300,2500.8621672363283,0.1171188974708318,0.0102159813269972,-0.0078917396305128
1762761791262813700,2505.8868137207032,0.0289800107687711,-0.0527916789889335,-0.022745500293374
1762761796287462400,2510.9114624023437,-0.0173299049854278,0.0113394323989748,-0.0050507805835455
1762761801312175400,2515.9361752929685,0.0052677112698554,0.0127140817530453,0.0127151046663522
1762761821410862300,2536.0348623046875,0.0143973586648702,-0.0086914021082222,-0.0019403204128146
1762761841509014000,2556.133013916015,-0.0294289235800504,0.0041335926733911,0.0063232847373932
1762761861606835200,2576.230835205078,-0.0169534728884696,0.0142085580945014,0.031537659362331
1762761881704456400,2596.3284565429685,-0.0349169996023178,0.0256496973022818,0.0111265203006565
1762761901801942500,2616.425942626953,0.0328629896819591,0.0396883056573569,0.0144894208624958
1762761921899342000,2636.523342041015,0.0291255567193031,-0.0021254677213728,-0.0061864335499703
1762761941996671000,2656.6206708984373,0.0600415039867162,-0.0004902677349746,-0.039714316881448
1762761962093934600,2676.7179345703125,0.0223076933979988,0.005926029048115,0.0196355515792965
1762761982191159000,2696.815158935547,0.0186252054929733,0.0033113165050745,-0.0077954761818051
1762762002288358400,2716.9123583984374,0.0222211841583251,-0.0063620823778212,-0.0186009478345513
1762762022388180200,2737.0121801757814,0.0117629185080528,0.0074351184368133,0.0038384091190993
1762762042485608400,2757.1096083984376,0.0369891297012567,-0.0097276132881641,0.0014530483525246
1762762062582881300,2777.206881347656,0.0330482831209898,-0.0090659345090389,-0.0157666742566972
1762762082680064500,2797.304064453125,0.0042202480435371,-0.0068269234105944,0.0066388534925878
1762762102777191700,2817.4011916503905,0.0109036713302135,-0.0007823825493454,-0.0068345221951603
1762762122874270500,2837.4982705078123,-0.0066068509191274,0.000996755952388,0.0214155668638646
1762762142971311900,2857.595311767578,0.0021551322072744,-0.0067240475580096,0.0063837827529758
1762762158044843500,2872.6688435058595,0.2172773077905178,0.2993044336140155,0.0649932811751961
1762762163069238000,2877.6932380371095,0.3798351833999157,0.0955874491423368,-0.2130886239290237
1762762168093657900,2882.7176579589845,0.1653881305992603,-0.05102642288208,-0.1183300268262624
1762762173118099200,2887.742099121094,0.039707741010189,0.0052618660509586,0.0114943306997418
1762762178142552300,2892.766552246094,0.042885786524415,0.0355213952362537,-0.0473620551556348
1762762183167013400,2897.7910134277345,0.0420271238684654,-0.0078659110695123,-0.0571519200250506
1762762188192107300,2902.8161071777345,0.1312953068614006,-0.0191793322443962,0.0071700377598404
1762762193216577800,2907.840577880859,-1.1139432389199733,0.1265618485987186,0.4866778937891125
1762762198241056500,2912.8650563964843,-0.0002443301498889,0.1153477961450815,-0.0208778797905892
1762762203265550000,2917.889550048828,0.0574357054024934,0.026227497190237,-0.1166118247315287
1762762208290060000,2922.914060058594,0.216883340036869,-0.0134469260722398,-0.173596571496129
1762762213314588200,2927.9385881347657,-0.2009422590613365,0.2688286313295364,0.0347470498628914
1762762218339151000,2932.963151123047,-0.1471118846744298,-0.029826982986927,0.1012124494172632
1762762223363733200,2937.987733154297,0.0512847815573215,-0.0376332728236913,0.01954042064175
1762762228388337400,2943.0123374023437,0.2740957580775022,-0.111870475423336,0.1705743010655045
1762762233412955000,2948.0369548339845,-0.1957394297212362,0.0148556238263845,0.0765972097292542
1762762238437573400,2953.061573486328,0.4890004915177822,-0.0928787747055292,-0.1266889821097254
1762762243462190600,2958.086190673828,0.0641559535682201,-0.2608428932726383,-0.1271957625880837
1762762248486801200,2963.1108012695313,0.0257809224665164,0.0393774861425161,-0.0892269741997122
1762762253512666000,2968.136666015625,-0.2121487127304077,-0.1428770235836506,-0.0909410846412181
1762762258538525000,2973.1625249023436,-0.0528939703196287,-0.0251870482265949,0.0507566660299897
1762762263572541700,2978.196541748047,-0.2288274603307247,0.0266723183482885,0.0097401805087924
1762762268600895200,2983.224895263672,0.0066612114548683,0.010244330638647,-0.1731517503380775
1762762273625476000,2988.249476074219,0.1844002895832061,0.0058376201122999,-0.0472109562471508
1762762278650069200,2993.2740693359374,-0.0775520262360572,0.0226823719292879,0.2437457741297781
1762762283674670300,2998.2986704101563,-0.1218324819892644,0.1495586933046579,0.0001315174251794
1762762288699277800,3003.323277832031,0.6626911710381508,-0.4079372422903776,0.2683756268650293
1762762293723910400,3008.3479104003904,-0.0302057531714439,-0.0077019526794552,0.1610661757469177
1762762298748594200,3013.372594238281,-0.1227946050196886,0.5976800619453191,0.5487617172583937
1762762303773315300,3018.3973154296873,0.1676665969252586,0.0458908135592937,0.0058329439371824
1762762308798063900,3023.422063964844,0.0263964240163564,-0.1434369955539703,-0.4871706457421183
1762762313822833700,3028.4468337402345,0.0941992096543312,0.0502922633886337,0.1625412167355418
1762762318847613700,3033.4716137695314,0.0890636003315448,0.0584761543661355,-0.1137245788574218
1762762323872376300,3038.496376220703,-0.4427566267371177,-0.0860883839130401,-0.0901015650771558
1762762328897156000,3043.521156005859,0.2632400175422429,-0.0147884038090705,0.0242182031944394
1762762333924555800,3048.5485556640624,-0.0288315422087907,0.0011579378634691,0.0711795685946941
1762762338953884400,3053.5778845214845,1.324926415002346,-1.2304027956992387,0.3078773239091038
1762762343980705500,3058.604705566406,0.0037502924442291,-0.0020343553718179,0.0093579716915963
1762762364088427000,3078.712427001953,0.002055178964138,0.0135428241947665,-0.0007291088589932
1762762384187721700,3098.8117216796877,0.0043330607682466,-0.0041485345141962,0.0019350368829211
1762762404286763300,3118.9107631835936,0.0050257192075252,-0.0085961250402033,-0.0093458337292307
1762762424385403100,3139.009403076172,0.0159252988845109,-0.0169662045058794,0.0154852954654721
1762762444483818200,3159.107818359375,0.011182488271594,0.0075230707149021,0.0183457948965486
1762762459557532200,3174.1815322265625,0.0079570964843034,0.0085989745844155,-0.0129286241194466
1762762464582091800,3179.206091796875,0.0091319854825735,-0.0052438737365417,-0.0094897448451025
1762762484680258800,3199.3042587890627,0.00274140766263,0.0048814153660088,0.019271449240949
1762762499753819000,3214.3778188476563,-0.5722480990469455,1.084015352841839,-0.6059154639143497
1762762504778331400,3219.402331298828,-0.4697480940371751,0.6342908598534762,-0.9284126301325856
1762762524876328200,3239.500328125,0.0095686233341693,-0.0010945903036743,0.0056693874059244
1762762544974215200,3259.598215087891,0.0110416184961795,0.0103881504229735,0.0113350119521841
1762762560047574800,3274.671574707031,0.0156511581182479,0.0081309049815172,-0.0052102819941937
1762762565080831200,3279.704831298828,-0.461133994948864,0.1552145271092653,-3.0155066355779767
1762762570105320000,3284.7293198242187,-0.1674567535668611,0.0393617040514946,0.0446229855805635
1762762575129844200,3289.753844238281,-0.1849514937251806,0.0413607689142227,-0.2766952730514109
1762762580154383000,3294.7783830566405,1.5786463245272635,0.4395546158254146,-0.4229378275454044
1762762585178922000,3299.802921875,-0.2593162682272493,-0.1800280658483505,-0.2877972434327006
1762762590203455500,3304.827455566406,-0.186171938898228,-0.2761865928769111,0.1988435332164168
1762762595227978800,3309.8519787597656,-2.8350387170076368,1.3557523458987473,-2.975677314014733
1762762600252485600,3314.8764855957033,-0.0541606292545795,0.005048515561223,0.4317407272040843
1762762605276982300,3319.9009821777345,0.6950560019396245,-0.2736643809229135,0.836120423143357
1762762610301468700,3324.92546875,-0.3201081521898508,0.392834511835128,-0.3427835098564624
1762762615325948400,3329.949948486328,0.0577402413070201,-0.0613485679972916,0.1621755982935428
1762762620350426600,3334.974426513672,-0.0427764809310436,-0.0010700403843075,-0.0019882512077689
1762762625374904800,3339.9989047851564,0.5085054024547339,0.1496370192378759,-0.4039533602859824
1762762630399382500,3345.0233825683595,-0.2616477799147367,1.3035153781831263,-0.5216054147854448
1762762635427633400,3350.0516333007813,0.4396013775765895,0.1024671256534755,-0.3658008128285407
1762762640452146700,3355.0761467285156,-0.0141185417234897,0.0653355918068438,0.0848088654965162
1762762645476687000,3360.100687011719,-0.0085439564615488,-0.0201269883580505,-0.0158025492876768
1762762665574886400,3380.1988864746095,-0.0148240596443414,0.0074141487140208,-0.0214800104022026
1762762680648519700,3395.2725197753907,0.0173404263794422,-0.033113530376926,0.0176019999250769
1762762685673045200,3400.297045166016,-0.0087432784259319,-0.002318579140678,0.0044701311513781
1762762700746564400,3415.370564453125,0.0082587097793817,0.0380493062786757,-0.0245662859797477
1762762705771062000,3420.395062011719,0.0101297643482685,-0.011498568483442,-0.0301288885429501
1762762710795556900,3425.419556884766,-0.0203600664615631,-0.003504208728671,-0.0762459120735526
1762762715820052000,3430.444052001953,0.0443149425446987,0.0726173463128507,0.0194771461471915
1762762725869041200,3440.4930412597655,0.0191489371061325,0.0386011680077761,-0.0229430686920881
1762762730893535500,3445.5175354003904,0.0106149175167083,0.0565522005662322,-0.0814715377673506
1762762735918029800,3450.542029785156,0.0271872821331024,0.0020713263813406,-0.0209586168766021
1762762745967026700,3460.5910266113283,-0.0363595996260643,0.0087940587650984,-0.0020624854877591
1762762766065058800,3480.6890588378906,-0.0403320103883743,0.0272979029007256,-0.0054620647981762
1762762786163118600,3500.787118652344,0.092893972274661,0.0076649816699326,-0.0568579055145382
1762762791187638500,3505.8116384277346,0.0106780458807945,-0.0103311321392655,0.0176551914170384
1762762796212159200,3510.8361591796875,-0.0425941101014614,0.0476039741527289,0.0779503779038786
1762762806261206800,3520.8852067871094,0.0309597864091396,0.0208532568059861,0.0128261638253927
1762762826359323400,3540.983323486328,-0.0515782115459442,0.0159301211901009,0.0627457945093512
1762762846457503500,3561.0815034179686,0.0100210432767868,0.0044130672018975,-0.0111509240895509
1762762851482049500,3566.106049560547,-0.0497293688088655,-0.0048275662869215,-0.0013479074776172
1762762861531146800,3576.155146728516,-0.0169347681879997,0.0100760613996535,0.0219160637319087
1762762866555701200,3581.179701171875,0.0082288991630077,0.0150311995889991,-0.015035656568408
1762762886653938200,3601.277938232422,0.0102940149992704,0.0258989958882331,0.0300309811264276
1762762896703072000,3611.3270720214846,-0.0281587575137615,0.0414758466612547,0.0701145697116851
1762762906752207600,3621.3762075195314,-0.01171206510365,-0.0020538637898862,0.0100903091207146
1762762926850496300,3641.4744963378903,0.0063490767657756,0.0158591017805039,0.0179644034966826
1762762946948831000,3661.5728310546874,0.0039677345871925,-0.0038107904598116,0.0093359836220741
1762762967047199500,3681.6711994628904,-0.0012491232782602,0.0164910430084913,-0.002732055312395
1762762972071794400,3686.6957944335936,-0.0433902289152145,-0.0265333482690155,-0.0201066762223839
1762762977096388900,3691.720388916015,0.0104582656502723,0.0630604864817112,0.0700032182916998
1762762987145582600,3701.769582519531,0.0221668236225843,0.0659081309977918,0.0096291213497519
1762763007243987500,3721.867987548828,0.0038508302092552,0.0174458595152944,0.0010474632263183
1762763022317820200,3736.941820068359,-0.0149666829854249,0.0233780991084873,0.0104901220932602
1762763027342432800,3741.966432861328,0.0041372459352016,0.0113647129707038,0.0002326397120952
1762763037391663400,3752.015663330078,-0.020563480079174,0.0058664078153669,0.0012386018842458
1762763047440897300,3762.064897216797,-0.0059212067425251,0.0170968999471515,-0.0017371990561485
1762763052465517300,3767.089517333985,-0.0021884499549865,0.0351484702706337,-0.0298845583930611
1762763062514761500,3777.1387614746095,0.0268400761306285,0.076123381672427,0.0472545031279325
1762763067539386600,3782.16338671875,-0.1259825874060392,0.0516373943872749,-0.4113035038530826
1762763072564017000,3787.1880168457033,6.434013641566038,-3.673948040217161,-1.3728184853814542
1762763077588650800,3792.212650634766,1.6457120280623434,0.7234205111585557,0.0765244367539882
1762763082613288400,3797.237288330078,-0.0032511107504367,0.2398515431702136,0.4334650667786598
1762763087637925400,3802.261925292969,-0.5546516520798206,-0.8077373553544283,0.3167131029240786
1762763092662562600,3807.2865625,-0.7995438197657465,1.1633207255512474,-0.9767286980774254
1762763097687201800,3812.311201904297,-0.1223006474902853,-0.2664578105449676,-0.3456663352837786
1762763102711843800,3817.33584375,0.1838005701243877,-0.0404950919955968,-0.1580061488554812
1762763107736488700,3822.360488769531,-0.0331856457650661,0.2228963167160749,-0.4531088747296482
1762763112761137000,3827.3851369628906,1.1459246234618126,-0.8294511745125055,-1.3520898778684436
1762763117785783800,3832.409783691406,0.9803379015505314,-1.0575544122219085,-1.8275030119299889
1762763122810431000,3837.434430908203,2.6343606618404385,-2.7458944526553153,-1.2984807450167837
1762763127835075800,3842.4590759277344,1.0853156948506832,-0.9208195446550844,0.7254398881569505
1762763132859722500,3847.4837224121097,0.0032358766486868,0.0094382749527692,-0.0437403575271368
1762763137884367600,3852.5083676757818,0.2234593574263155,0.034357027631998,-0.369331763433665
1762763142909014500,3857.5330146484375,-0.0540928247153758,-0.0484872597932815,-0.0350603535957634
1762763147933659100,3862.557659179688,1.4820295323371886,1.5154600927740334,1.130838186554238
